link,capacity,internal
lon-drch-sbb1-nc5_rbx-g4-nc5_#3,100,True
lon-drch-sbb1-nc5_rbx-g4-nc5_#5,100,True
lon-drch-sbb1-nc5_rbx-g4-nc5_#6,100,True
lon-drch-sbb1-nc5_rbx-g4-nc5_#8,100,True
lon-ld5-vcabb1-a72_ldn-1-n7_#1,100,True
lon-ld5-vcabb1-a72_lon-ld5-vcabb2-a72_#1,100,True
lon-ld5-vcabb1-a72_lon-ld5-vcabb2-a72_#2,100,True
lon-ld5-vcabb1-a72_lon-ld5-vcabb2-a72_#3,100,True
lon-ld5-vcabb1-a72_lon-ld5-vcabb2-a72_#4,100,True
lon-ld5-vcabb1-a72_lon-thw-pb3-nc5_#1,100,True
lon-ld5-vcabb2-a72_ldn-5-n7_#1,100,True
lon-ld5-vcabb2-a72_ldn-5-n7_#2,100,True
lon-ld5-vcabb2-a72_lon-ld5-vcabb1-a72_#1,100,True
lon-ld5-vcabb2-a72_lon-ld5-vcabb1-a72_#2,100,True
lon-ld5-vcabb2-a72_lon-ld5-vcabb1-a72_#3,100,True
lon-ld5-vcabb2-a72_lon-ld5-vcabb1-a72_#4,100,True
lon-ld5-vcabb2-a72_lon-thw-pb2-nc5_#1,100,True
lon-ld5-vcabb2-a72_lon-thw-pb2-nc5_#2,100,True
lon-ld5-vcabb2-a72_lon-thw-pb3-nc5_#1,100,True
lon-ld5-vcabb2-a72_lon-thw-pb3-nc5_#2,100,True
lon-ld5-vcoagg1-n92_ldn-1-n7_#1,100,True
lon-ld5-vcoagg1-n92_lon-thw-pb1-nc5_#1,100,True
lon-ld5-vcoagg2-n92_ldn-5-n7_#1,100,True
lon-ld5-vcoagg2-n92_lon-thw-pb2-nc5_#1,100,True
lon-thw-pb1-nc5_BT_#1,100,False
lon-thw-pb1-nc5_CLOUDFLARE_#1,100,False
lon-thw-pb1-nc5_COGENT_#1,100,False
lon-thw-pb1-nc5_LBERTYGLBL_#1,100,False
lon-thw-pb1-nc5_LINX-LON1_#1,100,False
lon-thw-pb1-nc5_LINX-LON1_#2,100,False
lon-thw-pb1-nc5_LINX-LON2_#1,100,False
lon-thw-pb1-nc5_SKY UK_#1,100,False
lon-thw-pb1-nc5_TALKTALK_#1,100,False
lon-thw-pb1-nc5_TELIA_#1,100,False
lon-thw-pb1-nc5_UKSERVERS_#1,100,False
lon-thw-pb1-nc5_UPC_#1,100,False
lon-thw-pb1-nc5_lon-ld5-vcoagg1-n92_#1,100,True
lon-thw-pb1-nc5_lon-thw-sbb1-nc5_#1,100,True
lon-thw-pb1-nc5_lon-thw-vcoagg1-n92_#1,100,True
lon-thw-pb2-nc5_ARELION_#1,100,False
lon-thw-pb2-nc5_BT_#1,100,False
lon-thw-pb2-nc5_CLOUDFLARE_#1,100,False
lon-thw-pb2-nc5_CLOUDVIDER_#1,100,False
lon-thw-pb2-nc5_CLOUVIDER_#1,100,False
lon-thw-pb2-nc5_COGENT_#1,100,False
lon-thw-pb2-nc5_LBERTYGLBL_#1,100,False
lon-thw-pb2-nc5_LEVEL3_#1,100,False
lon-thw-pb2-nc5_LINX-LON1_#1,100,False
lon-thw-pb2-nc5_LINX-LON1_#2,100,False
lon-thw-pb2-nc5_LUMEN_#1,100,False
lon-thw-pb2-nc5_PEBBLEHOST_#1,100,False
lon-thw-pb2-nc5_TELIA_#1,100,False
lon-thw-pb2-nc5_TELSTRA_#1,100,False
lon-thw-pb2-nc5_UPC_#1,100,False
lon-thw-pb2-nc5_lon-ld5-vcabb2-a72_#1,100,True
lon-thw-pb2-nc5_lon-ld5-vcabb2-a72_#2,100,True
lon-thw-pb2-nc5_lon-ld5-vcoagg2-n92_#1,100,True
lon-thw-pb2-nc5_lon-thw-sbb1-nc5_#1,100,True
lon-thw-pb2-nc5_lon-thw-vcoagg2-n92_#1,100,True
lon-thw-pb3-nc5_AIRTEL_#1,100,False
lon-thw-pb3-nc5_AMAZON_#1,100,False
lon-thw-pb3-nc5_AMAZON_#2,100,False
lon-thw-pb3-nc5_AMAZON_#3,100,False
lon-thw-pb3-nc5_AMAZON_#4,100,False
lon-thw-pb3-nc5_CHINAMOBILE_#1,100,False
lon-thw-pb3-nc5_CHINAMOBILE_#2,100,False
lon-thw-pb3-nc5_LBERTYGLBL_#1,100,False
lon-thw-pb3-nc5_META_#1,100,False
lon-thw-pb3-nc5_RGCOM_#1,100,False
lon-thw-pb3-nc5_RGCOM_#2,100,False
lon-thw-pb3-nc5_TELSTRA_#1,100,False
lon-thw-pb3-nc5_TELSTRA_#2,100,False
lon-thw-pb3-nc5_TELSTRA_#3,100,False
lon-thw-pb3-nc5_TELSTRA_#4,100,False
lon-thw-pb3-nc5_lon-ld5-vcabb1-a72_#1,100,True
lon-thw-pb3-nc5_lon-ld5-vcabb2-a72_#1,100,True
lon-thw-pb3-nc5_lon-ld5-vcabb2-a72_#2,100,True
lon-thw-pb3-nc5_lon-thw-sbb1-nc5_#1,100,True
lon-thw-sbb1-nc5_gra-g1-nc5_#2,100,True
lon-thw-sbb1-nc5_gra-g1-nc5_#3,100,True
lon-thw-sbb1-nc5_gra-g1-nc5_#4,100,True
lon-thw-sbb1-nc5_gra-g1-nc5_#5,100,True
lon-thw-sbb1-nc5_gra-g1-nc5_#6,100,True
lon-thw-sbb1-nc5_ldn-1-n7_#1,100,True
lon-thw-sbb1-nc5_ldn-5-n7_#1,100,True
lon-thw-sbb1-nc5_lon-drch-sbb1-nc5_#1,100,True
lon-thw-sbb1-nc5_lon-thw-pb1-nc5_#1,100,True
lon-thw-sbb1-nc5_lon-thw-pb2-nc5_#1,100,True
lon-thw-sbb1-nc5_lon-thw-pb3-nc5_#1,100,True
lon-thw-sbb1-nc5_lon1-eri1-g1-nc5_#1,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#1,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#2,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#3,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#4,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#5,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#6,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#7,100,True
lon-thw-sbb1-nc5_nwk-1-n7_#8,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#1,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#2,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#3,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#4,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#5,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#6,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#7,100,True
lon-thw-sbb1-nc5_nyc-ny1-sbb1-8k_#8,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#1,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#10,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#2,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#3,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#4,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#5,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#6,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#7,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#8,100,True
lon-thw-sbb1-nc5_rbx-g1-nc5_#9,100,True
lon-thw-sbb1-nc5_rbx-g3-nc5_#1,100,True
lon-thw-sbb1-nc5_rbx-g3-nc5_#3,100,True
lon-thw-sbb1-nc5_rbx-g3-nc5_#5,100,True
lon-thw-sbb1-nc5_rbx-g3-nc5_#6,100,True
lon-thw-sbb1-nc5_rbx-g3-nc5_#8,100,True
lon-thw-vcoagg1-n92_ldn-1-n7_#1,100,True
lon-thw-vcoagg1-n92_lon-thw-pb1-nc5_#1,100,True
lon-thw-vcoagg2-n92_ldn-5-n7_#1,100,True
lon-thw-vcoagg2-n92_lon-thw-pb2-nc5_#1,100,True
lon1-eri1-g1-nc5_ldn-1-n7_#1,100,True
lon1-eri1-g1-nc5_lon-thw-sbb1-nc5_#1,100,True
lon1-eri1-g1-nc5_lon1-eri1-g2-nc5_#1,100,True
lon1-eri1-g2-nc5_ldn-5-n7_#1,100,True
lon1-eri1-g2-nc5_lon-drch-sbb1-nc5_#1,100,True
lon1-eri1-g2-nc5_lon1-eri1-g1-nc5_#1,100,True
mad-1-a9_mad-1-n7_#1,100,True
mad-1-a9_mad-1-n7_#2,100,True
mad-1-a9_mad-1-n7_#3,100,True
mad-1-a9_mad-1-n7_#4,100,True
mad-1-a9_mad-1-n7_#5,100,True
mad-1-a9_mad-1-n7_#6,100,True
mad-1-a9_mad-1-n7_#7,100,True
mad-1-a9_mad-1-n7_#8,100,True
mad-1-n7_COGENT_#1,100,False
mad-1-n7_DECIX MAD_#1,100,False
mad-1-n7_OTI_#1,100,False
mad-1-n7_OTI_#2,100,False
mad-1-n7_TELEFONICA_#1,100,False
mad-1-n7_TELEFONICA_#2,100,False
mad-1-n7_TELIA_#1,100,False
mad-1-n7_gsw-1-n7_#1,100,True
mad-1-n7_mad-1-a9_#1,100,True
mad-1-n7_mad-1-a9_#2,100,True
mad-1-n7_mad-1-a9_#3,100,True
mad-1-n7_mad-1-a9_#4,100,True
mad-1-n7_mad-1-a9_#5,100,True
mad-1-n7_mad-1-a9_#6,100,True
mad-1-n7_mad-1-a9_#7,100,True
mad-1-n7_mad-1-a9_#8,100,True
mad-1-n7_mad-2-a72_#1,100,True
mad-1-n7_mad-mad2-pb1-ptx_#1,100,True
mad-1-n7_mad-mad2-vcoagg1-n92_#1,100,True
mad-1-n7_mad-mad2-vcoagg2-n92_#1,100,True
mad-1-n7_par-gsw-sbb1-nc5_#1,100,True
mad-1-n7_par-th2-sbb1-nc5_#1,100,True
mad-1-n7_th2-1-n7_#1,100,True
mad-2-a72_ESPANIX-LOWER_#1,100,False
mad-2-a72_ESPANIX-UPPER_#1,100,False
mad-2-a72_ORANGE-SPAIN_#1,100,False
mad-2-a72_ORANGE-SPAIN_#2,100,False
mad-2-a72_ORANGE-SPAIN_#3,100,False
mad-2-a72_ORANGE-SPAIN_#4,100,False
mad-2-a72_mad-1-n7_#1,100,True
mad-2-a72_mad-7-3k_#1,100,True
mad-2-a72_mad-7-3k_#2,100,True
mad-2-a72_mad-mad2-pb1-ptx_#1,100,True
mad-7-3k_mad-2-a72_#1,100,True
mad-7-3k_mad-2-a72_#2,100,True
mad-mad2-pb1-ptx_AIRE NETWORKS_#1,100,False
mad-mad2-pb1-ptx_ALTICE PORTUGAL_#1,100,False
mad-mad2-pb1-ptx_ARELION_#1,100,False
mad-mad2-pb1-ptx_COGENT_#1,100,False
mad-mad2-pb1-ptx_DECIX MAD_#1,100,False
mad-mad2-pb1-ptx_ESPANIX-LOWER_#1,100,False
mad-mad2-pb1-ptx_ESPANIX-UPPER_#1,100,False
mad-mad2-pb1-ptx_OTI_#1,100,False
mad-mad2-pb1-ptx_OTI_#2,100,False
mad-mad2-pb1-ptx_TELEFONICA_#1,100,False
mad-mad2-pb1-ptx_TELEFONICA_#2,100,False
mad-mad2-pb1-ptx_TELIA_#1,100,False
mad-mad2-pb1-ptx_TELXIUS_#1,100,False
mad-mad2-pb1-ptx_TELXIUS_#2,100,False
mad-mad2-pb1-ptx_VODAFONE_#1,100,False
mad-mad2-pb1-ptx_mad-1-n7_#1,100,True
mad-mad2-pb1-ptx_mad-2-a72_#1,100,True
mad-mad2-pb1-ptx_mad-mad2-vcoagg1-n92_#1,100,True
mad-mad2-pb1-ptx_mad-mad2-vcoagg2-n92_#1,100,True
mad-mad2-pb1-ptx_par-gsw-sbb1-nc5_#1,100,True
mad-mad2-pb1-ptx_par-th2-sbb1-nc5_#1,100,True
mad-mad2-vcoagg1-n92_mad-1-n7_#1,100,True
mad-mad2-vcoagg1-n92_mad-mad2-pb1-ptx_#1,100,True
mad-mad2-vcoagg2-n92_mad-1-n7_#1,100,True
mad-mad2-vcoagg2-n92_mad-mad2-pb1-ptx_#1,100,True
mil-25a-a71_mil-25b-a71_#1,100,True
mil-25a-a71_mil-25b-a71_#2,100,True
mil-25a-a71_mil-5-n7_#1,100,True
mil-25a-a71_mil-5-n7_#2,100,True
mil-25a-a71_mil-kpn-pb1-nc5_#1,100,True
mil-25a-a71_mil-kpn-pb1-nc5_#2,100,True
mil-25b-a71_mil-25a-a71_#1,100,True
mil-25b-a71_mil-25a-a71_#2,100,True
mil-25b-a71_mil-5-n7_#1,100,True
mil-25b-a71_mil-5-n7_#2,100,True
mil-25b-a71_mil-kpn-pb1-nc5_#1,100,True
mil-25b-a71_mil-kpn-pb1-nc5_#2,100,True
mil-5-a9_mil-5-n7_#1,100,True
mil-5-a9_mil-5-n7_#2,100,True
mil-5-a9_mil-5-n7_#3,100,True
mil-5-a9_mil-5-n7_#4,100,True
mil-5-n7_MIX_#1,100,False
mil-5-n7_MIX_#2,100,False
mil-5-n7_SEABONE_#1,100,False
mil-5-n7_SEABONE_#2,100,False
mil-5-n7_TELIA_#1,100,False
mil-5-n7_gsw-1-n7_#1,100,True
mil-5-n7_mil-25a-a71_#1,100,True
mil-5-n7_mil-25a-a71_#2,100,True
mil-5-n7_mil-25b-a71_#1,100,True
mil-5-n7_mil-25b-a71_#2,100,True
mil-5-n7_mil-5-a9_#1,100,True
mil-5-n7_mil-5-a9_#2,100,True
mil-5-n7_mil-5-a9_#3,100,True
mil-5-n7_mil-5-a9_#4,100,True
mil-5-n7_par-gsw-sbb1-nc5_#1,100,True
mil-5-n7_par-th2-sbb1-nc5_#1,100,True
mil-5-n7_sbg-g1-nc5_#1,100,True
mil-5-n7_sbg-g1-nc5_#2,100,True
mil-5-n7_sbg-g2-nc5_#1,100,True
mil-5-n7_sbg-g2-nc5_#2,100,True
mil-5-n7_th2-1-n7_#1,100,True
mil-5-n7_zrh-zh2-bb1-a72_#1,100,True
mil-kpn-pb1-nc5_ARELION_#1,100,False
mil-kpn-pb1-nc5_MIX-IT_#1,100,False
mil-kpn-pb1-nc5_MIX-IT_#2,100,False
mil-kpn-pb1-nc5_MIX_#1,100,False
mil-kpn-pb1-nc5_MIX_#2,100,False
mil-kpn-pb1-nc5_SEABONE_#1,100,False
mil-kpn-pb1-nc5_SEABONE_#2,100,False
mil-kpn-pb1-nc5_TELIA_#1,100,False
mil-kpn-pb1-nc5_TI SPARKLE_#1,100,False
mil-kpn-pb1-nc5_TI SPARKLE_#2,100,False
mil-kpn-pb1-nc5_mil-25a-a71_#1,100,True
mil-kpn-pb1-nc5_mil-25a-a71_#2,100,True
mil-kpn-pb1-nc5_mil-25b-a71_#1,100,True
mil-kpn-pb1-nc5_mil-25b-a71_#2,100,True
mil-kpn-pb1-nc5_mil-kpn-sbb1-nc5_#1,100,True
mil-kpn-pb1-nc5_mil-kpn-sbb1-nc5_#2,100,True
mil-kpn-pb1-nc5_mil-kpn-sbb1-nc5_#3,100,True
mil-kpn-pb1-nc5_mil-kpn-sbb1-nc5_#4,100,True
mil-kpn-sbb1-nc5_mil-kpn-pb1-nc5_#1,100,True
mil-kpn-sbb1-nc5_mil-kpn-pb1-nc5_#2,100,True
mil-kpn-sbb1-nc5_mil-kpn-pb1-nc5_#3,100,True
mil-kpn-sbb1-nc5_mil-kpn-pb1-nc5_#4,100,True
mil-kpn-sbb1-nc5_par-gsw-sbb1-nc5_#1,100,True
mil-kpn-sbb1-nc5_par-th2-sbb1-nc5_#1,100,True
mil-kpn-sbb1-nc5_sbg-g1-nc5_#1,100,True
mil-kpn-sbb1-nc5_sbg-g1-nc5_#2,100,True
mil-kpn-sbb1-nc5_sbg-g2-nc5_#1,100,True
mil-kpn-sbb1-nc5_sbg-g2-nc5_#2,100,True
mil-kpn-sbb1-nc5_sbg-g3-nc5_#1,100,True
mil-kpn-sbb1-nc5_sbg-g3-nc5_#2,100,True
mil-kpn-sbb1-nc5_vie-vie2-sbb1-8k_#1,100,True
mil-kpn-sbb1-nc5_vie-vie2-sbb1-8k_#2,100,True
mil-kpn-sbb1-nc5_zrh-zh2-bb1-a72_#1,100,True
mrs-mrs1-bb1-a72_FRANCE-IX_#1,100,False
mrs-mrs1-bb1-a72_OTI_#1,100,False
mrs-mrs1-bb1-a72_gsw-1-n7_#1,100,True
mrs-mrs1-bb1-a72_mrs-mrs1-bb1-a9_#2,100,True
mrs-mrs1-bb1-a72_mrs-mrs1-sbb1-nc5_#1,100,True
mrs-mrs1-bb1-a72_par-gsw-sbb1-nc5_#1,100,True
mrs-mrs1-bb1-a72_par-th2-sbb1-nc5_#1,100,True
mrs-mrs1-bb1-a72_sin-gss1-sbb1-nc5_#2,100,True
mrs-mrs1-bb1-a72_sin-sg1-sbb1-nc5_#1,100,True
mrs-mrs1-bb1-a72_th2-1-n7_#1,100,True
mrs-mrs1-bb1-a9_mrs-mrs1-bb1-a72_#2,100,True
mrs-mrs1-pb1-nc5_FRANCE-IX_#1,100,False
mrs-mrs1-pb1-nc5_MOBILY_#1,100,False
mrs-mrs1-pb1-nc5_MOBILY_#2,100,False
mrs-mrs1-pb1-nc5_MOBILY_#3,100,False
mrs-mrs1-pb1-nc5_MOBILY_#4,100,False
mrs-mrs1-pb1-nc5_OTI_#1,100,False
mrs-mrs1-pb1-nc5_mrs-mrs1-sbb1-nc5_#1,100,True
mrs-mrs1-pb1-nc5_mrs-mrs2-sbb1-nc5_#1,100,True
mrs-mrs1-sbb1-nc5_mrs-mrs1-bb1-a72_#1,100,True
mrs-mrs1-sbb1-nc5_mrs-mrs1-pb1-nc5_#1,100,True
mrs-mrs1-sbb1-nc5_mrs-mrs2-sbb1-nc5_#1,100,True
mrs-mrs1-sbb1-nc5_par-gsw-sbb1-nc5_#1,100,True
mrs-mrs1-sbb1-nc5_par-th2-sbb1-nc5_#1,100,True
mrs-mrs1-sbb1-nc5_sin-gss1-sbb1-8k_#2,100,True
mrs-mrs1-sbb1-nc5_sin-gss1-sbb1-nc5_#2,100,True
mrs-mrs1-sbb1-nc5_sin-sg1-sbb1-8k_#1,100,True
mrs-mrs1-sbb1-nc5_sin-sg1-sbb1-8k_#2,100,True
mrs-mrs1-sbb1-nc5_sin-sg1-sbb1-nc5_#1,100,True
mrs-mrs2-sbb1-nc5_mrs-mrs1-pb1-nc5_#1,100,True
mrs-mrs2-sbb1-nc5_mrs-mrs1-sbb1-nc5_#1,100,True
mrs-mrs2-sbb1-nc5_par-gsw-sbb1-nc5_#1,100,True
mrs-mrs2-sbb1-nc5_sin-gss1-sbb1-8k_#1,100,True
nwk-1-n7_ldn-1-n7_#1,100,True
nwk-1-n7_ldn-1-n7_#2,100,True
nwk-1-n7_ldn-1-n7_#3,100,True
nwk-1-n7_ldn-1-n7_#4,100,True
nwk-1-n7_ldn-1-n7_#5,100,True
nwk-1-n7_ldn-1-n7_#6,100,True
nwk-1-n7_ldn-1-n7_#7,100,True
nwk-1-n7_ldn-1-n7_#8,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#1,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#2,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#3,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#4,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#5,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#6,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#7,100,True
nwk-1-n7_lon-thw-sbb1-nc5_#8,100,True
nwk-1-n7_nwk-5-n7_#1,100,True
nwk-1-n7_nwk-5-n7_#2,100,True
nwk-1-n7_nwk-5-n7_#3,100,True
nwk-1-n7_nwk-5-n7_#4,100,True
nwk-5-n7_ldn-5-n7_#1,100,True
nwk-5-n7_ldn-5-n7_#2,100,True
nwk-5-n7_ldn-5-n7_#3,100,True
nwk-5-n7_ldn-5-n7_#4,100,True
nwk-5-n7_ldn-5-n7_#5,100,True
nwk-5-n7_ldn-5-n7_#6,100,True
nwk-5-n7_ldn-5-n7_#7,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#1,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#2,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#3,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#4,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#5,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#6,100,True
nwk-5-n7_lon-drch-sbb1-nc5_#7,100,True
nwk-5-n7_nwk-1-n7_#1,100,True
nwk-5-n7_nwk-1-n7_#2,100,True
nwk-5-n7_nwk-1-n7_#3,100,True
nwk-5-n7_nwk-1-n7_#4,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#1,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#2,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#3,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#4,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#5,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#6,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#7,100,True
nyc-ny1-sbb1-8k_lon-thw-sbb1-nc5_#8,100,True
nyc-ny1-sbb1-8k_nyc-ny1-sbb2-8k_#1,100,True
nyc-ny1-sbb1-8k_nyc-ny1-sbb2-8k_#2,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#1,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#2,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#3,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#4,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#5,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#6,100,True
nyc-ny1-sbb2-8k_lon-drch-sbb1-nc5_#7,100,True
nyc-ny1-sbb2-8k_nyc-ny1-sbb1-8k_#1,100,True
nyc-ny1-sbb2-8k_nyc-ny1-sbb1-8k_#2,100,True
pa3-25a-a71_gsw-1-n7_#1,100,True
pa3-25a-a71_gsw-1-n7_#2,100,True
pa3-25a-a71_par-pa3-pb1-nc5_#2,100,True
pa3-25b-a71_gsw-1-n7_#1,100,True
pa3-25b-a71_gsw-1-n7_#2,100,True
pa3-25b-a71_par-pa3-pb1-nc5_#1,100,True
par-gsw-pb1-nc5_COGENT_#1,100,False
par-gsw-pb1-nc5_FREE_#1,100,False
par-gsw-pb1-nc5_FREE_#2,100,False
par-gsw-pb1-nc5_GOOGLE_#1,100,False
par-gsw-pb1-nc5_ORANGE_#1,100,False
par-gsw-pb1-nc5_SHADOW_#1,100,False
par-gsw-pb1-nc5_VODAFONE_#1,100,False
par-gsw-pb1-nc5_gsw-25a-ast_#1,100,True
par-gsw-pb1-nc5_gsw-dsl1a-n93_#1,100,True
par-gsw-pb1-nc5_gsw-dsl2-n93_#1,100,True
par-gsw-pb1-nc5_gsw-housing1-n93_#1,100,True
par-gsw-pb1-nc5_par-gsw-sbb1-nc5_#1,100,True
par-gsw-pb1-nc5_par-gsw-sbb1-nc5_#2,100,True
par-gsw-pb1-nc5_par-gsw-sbb1-nc5_#3,100,True
par-gsw-pb1-nc5_par-gsw-sbb1-nc5_#4,100,True
par-gsw-pb1-nc5_par-gsw-vcoagg1-n92_#1,100,True
par-gsw-pb2-nc5_AKAMAI_#1,100,False
par-gsw-pb2-nc5_LEVEL3_#1,100,False
par-gsw-pb2-nc5_LUMEN_#1,100,False
par-gsw-pb2-nc5_ONLINE_#1,100,False
par-gsw-pb2-nc5_SCALEWAY_#1,100,False
par-gsw-pb2-nc5_SFR_#1,100,False
par-gsw-pb2-nc5_SHADOW_#1,100,False
par-gsw-pb2-nc5_gsw-dsl1a-n93_#1,100,True
par-gsw-pb2-nc5_gsw-dsl2-n93_#1,100,True
par-gsw-pb2-nc5_gsw-housing2-n93_#1,100,True
par-gsw-pb2-nc5_par-gsw-sbb1-nc5_#1,100,True
par-gsw-pb2-nc5_par-gsw-sbb1-nc5_#2,100,True
par-gsw-pb2-nc5_par-gsw-sbb1-nc5_#3,100,True
par-gsw-pb2-nc5_par-gsw-sbb1-nc5_#4,100,True
par-gsw-pb2-nc5_par-gsw-vcoagg2-n92_#1,100,True
par-gsw-pb2-nc5_par-gsw-voip1-a72_#1,100,True
par-gsw-pb3-nc5_GOOGLE_#1,100,False
par-gsw-pb3-nc5_OTI_#1,100,False
par-gsw-pb3-nc5_SHADOW_#1,100,False
par-gsw-pb3-nc5_TELEFONICA_#1,100,False
par-gsw-pb3-nc5_TELEFONICA_#2,100,False
par-gsw-pb3-nc5_TELEFONICA_#3,100,False
par-gsw-pb3-nc5_TELEFONICA_#4,100,False
par-gsw-pb3-nc5_TELEFONICA_#5,100,False
par-gsw-pb3-nc5_TELEFONICA_#6,100,False
par-gsw-pb3-nc5_TELEFONICA_#7,100,False
par-gsw-pb3-nc5_TELEFONICA_#8,100,False
par-gsw-pb3-nc5_VODAFONE_#1,100,False
par-gsw-pb3-nc5_gsw-25b-ast_#1,100,True
par-gsw-pb3-nc5_gsw-26-a71_#1,100,True
par-gsw-pb3-nc5_par-gsw-sbb1-nc5_#1,100,True
par-gsw-pb3-nc5_par-gsw-sbb1-nc5_#2,100,True
par-gsw-pb3-nc5_par-gsw-voip1-a72_#1,100,True
par-gsw-sbb1-nc5_ash-1-n7_#1,100,True
par-gsw-sbb1-nc5_gra-g1-nc5_#1,100,True
par-gsw-sbb1-nc5_gra-g1-nc5_#2,100,True
par-gsw-sbb1-nc5_gra-g1-nc5_#3,100,True
par-gsw-sbb1-nc5_gra-g1-nc5_#4,100,True
par-gsw-sbb1-nc5_gsw-1-n7_#1,100,True
par-gsw-sbb1-nc5_gsw-1-n7_#2,100,True
par-gsw-sbb1-nc5_gsw-1-n7_#3,100,True
par-gsw-sbb1-nc5_gsw-1-n7_#4,100,True
par-gsw-sbb1-nc5_mad-1-n7_#1,100,True
par-gsw-sbb1-nc5_mad-mad2-pb1-ptx_#1,100,True
par-gsw-sbb1-nc5_mil-5-n7_#1,100,True
par-gsw-sbb1-nc5_mil-kpn-sbb1-nc5_#1,100,True
par-gsw-sbb1-nc5_mrs-mrs1-bb1-a72_#1,100,True
par-gsw-sbb1-nc5_mrs-mrs1-sbb1-nc5_#1,100,True
par-gsw-sbb1-nc5_mrs-mrs2-sbb1-nc5_#1,100,True
par-gsw-sbb1-nc5_par-gsw-pb1-nc5_#1,100,True
par-gsw-sbb1-nc5_par-gsw-pb1-nc5_#2,100,True
par-gsw-sbb1-nc5_par-gsw-pb1-nc5_#3,100,True
par-gsw-sbb1-nc5_par-gsw-pb1-nc5_#4,100,True
par-gsw-sbb1-nc5_par-gsw-pb2-nc5_#1,100,True
par-gsw-sbb1-nc5_par-gsw-pb2-nc5_#2,100,True
par-gsw-sbb1-nc5_par-gsw-pb2-nc5_#3,100,True
par-gsw-sbb1-nc5_par-gsw-pb2-nc5_#4,100,True
par-gsw-sbb1-nc5_par-gsw-pb3-nc5_#1,100,True
par-gsw-sbb1-nc5_par-gsw-pb3-nc5_#2,100,True
par-gsw-sbb1-nc5_par-pa3-pb1-nc5_#1,100,True
par-gsw-sbb1-nc5_par-pa3-pb1-nc5_#2,100,True
par-gsw-sbb1-nc5_par-th2-sbb1-nc5_#1,100,True
par-gsw-sbb1-nc5_par-th2-sbb1-nc5_#2,100,True
par-gsw-sbb1-nc5_par-th2-sbb1-nc5_#3,100,True
par-gsw-sbb1-nc5_par-th2-sbb1-nc5_#4,100,True
par-gsw-sbb1-nc5_par1-p19-g2-nc5_#1,100,True
